BD直播,#genre#
西安丝路,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226370/1.m3u8
西安教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8
咸阳-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
杨凌-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226373/index.m3u8
延安-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226374/1.m3u8
延安-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226375/1.m3u8
铜川-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226379/1.m3u8
铜川-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226380/1.m3u8
宝鸡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226383/1.m3u8
宝鸡-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226384/1.m3u8
宁强-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226390/1.m3u8
宁强-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226389/1.m3u8
汉中-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
汉中-3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
佛坪-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226454/1.m3u8
镇巴-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226457/1.m3u8
略阳-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8
西乡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
榆林-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226377/1.m3u8
商洛-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226378/1.m3u8
渭南-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226376/1.m3u8
安康-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226385/1.m3u8
纪实人文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
纪实人文,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001019/index.m3u8
置业频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226241/index.m3u8
京视剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226242/index.m3u8
家庭理财,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/index.m3u8
家庭理财,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001278/index.m3u8
奕坦春秋,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/index.m3u8
发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8

小酷央视,#genre#
CCTV-1 综合,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001022/index.m3u8
CCTV-2 财经,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001220/index.m3u8
CCTV-3 综艺,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001186/index.m3u8
CCTV-4 中文国际,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001221/index.m3u8
CCTV-5 体育,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001187/index.m3u8
CCTV-5+ 体育赛事,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001334/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-6 电影,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001188/index.m3u8
CCTV-7 国防军事,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001236/index.m3u8
CCTV-8 电视剧,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001189/index.m3u8
CCTV-9 纪录,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001237/index.m3u8
CCTV-10 科教,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001238/index.m3u8
CCTV-11 戏曲,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001309/index.m3u8
CCTV-12 社会与法,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001239/index.m3u8
CCTV-13 新闻,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001328/index.m3u8
CCTV-14 少儿,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001240/index.m3u8
CCTV-15 音乐,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001338/index.m3u8
CCTV-16 奥林匹克,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001248/index.m3u8
CCTV-17 农业农村,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001241/index.m3u8
CCTV-16 奥林匹克 4K,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001258/index.m3u8
CCTV-4K 超高清,http://[2409:8087:2001:20:2800:0:df6e:eb26]:80/ott.mobaibox.com/PLTV/3/224/3221228472/index.m3u8
CCTV-8K 超高清,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw2749731958_105918260/ott.mobaibox.com/PLTV/3/224/3221228165/index.m3u8?icpid=3&RTS=1681529690&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3

LIVE演唱会,#genre#
迈克尔杰克逊 1997德国慕尼黑,https://cn-jsnt-ct-01-34.bilivideo.com/upgcxcode/91/27/366862791/366862791_nb2-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1704620981&gen=playurlv2&os=bcache&oi=2061764637&trid=00000730f17a00c34ef7a0f20a6a5fe3cdf3h&mid=0&platform=html5&upsig=5a95c2d53f0b7a3a49c439c482bda332&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&cdnid=14716&bvc=vod&nettype=0&f=h_0_0&bw=40428&logo=80000000
刘德华线上演唱会HD,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20240102/c5b00fe8ae1f41898ba4fc0ea068b770/a5bc2972a14f4858989d3975dac5f0e1.m3u8
TFBOYS十年之约演唱会,https://shls.mcloud.139.com/hls/KL07e5995c994df4f8b57d36c97b05ef43/single/video/0/1080/index.m3u8
老鹰乐队2004年墨尔本演唱会,https://v.cdnlz11.com/20231216/18718_e506427c/index.m3u8
张杰未你好吗跨年演唱会,https://v8.suonizy-youku.com/202401/05/agysN87vCY1/video/index.m3u8
王杰-2001香港演唱会,https://upos-sz-mirror08c.bilivideo.com/upgcxcode/36/85/1389758536/1389758536-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1704623707&gen=playurlv2&os=08cbv&oi=2061764637&trid=eb2ab40dd8074b07bcd07eec37f2c914h&mid=0&platform=html5&upsig=788f5db109be5a61017e689189b624b6&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&bvc=vod&nettype=0&f=h_0_0&bw=51069&logo=80000000
王杰-2001香港演唱会,https://cn-sccd-ct-01-08.bilivideo.com/upgcxcode/63/48/424354863/424354863-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1704619347&gen=playurlv2&os=bcache&oi=2061764637&trid=00005b89882c840c4b6eb8e27aacfc2ce824h&mid=0&platform=html5&upsig=c6365f1a854043c522994e8b11896473&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&cdnid=62608&bvc=vod&nettype=0&f=h_0_0&bw=53493&logo=80000000
谭咏麟'94纯金曲演唱会,https://cn-jsnt-ct-01-39.bilivideo.com/upgcxcode/00/73/317487300/317487300_nb2-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1704619524&gen=playurlv2&os=bcache&oi=2061764637&trid=00009af98923f01148ccaf6a4ffbc5b797a3h&mid=0&platform=html5&upsig=7a1d5c7a60f0f22fbb890bf1b217531f&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&cdnid=14718&bvc=vod&nettype=0&f=h_0_0&bw=44506&logo=80000000

伍佰.生命的现场,https://upos-sz-mirror08c.bilivideo.com/upgcxcode/22/24/1389762422/1389762422-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1704623834&gen=playurlv2&os=08cbv&oi=2061764637&trid=9d1325a7f1b549e3a16c380d65d80018h&mid=0&platform=html5&upsig=24db5bc5b47b14433c846f82f6d60a3a&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&bvc=vod&nettype=0&f=h_0_0&bw=49474&logo=80000000

刀郎新疆10年环球巡回演唱会,https://cn-sxxa-ct-03-08.bilivideo.com/upgcxcode/61/54/440175461/440175461-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1704624074&gen=playurlv2&os=bcache&oi=2061764637&trid=00000bb441dc6a9c44d6abfc11b000e6be1bh&mid=0&platform=html5&upsig=9ccc028ff852ce520b7722e43bbf00a9&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&cdnid=63308&bvc=vod&nettype=0&f=h_0_0&bw=53185&logo=80000000

陈慧娴-1989年几时再见演唱会,https://cn-ahwh-ct-01-04.bilivideo.com/upgcxcode/21/89/1028538921/1028538921-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1704619802&gen=playurlv2&os=bcache&oi=2061764637&trid=0000f7e7b7f0a4f74e7b967ef6e4afce1a60h&mid=0&platform=html5&upsig=a0da74d6713776f3be15fc48ff6ebfe1&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&cdnid=63404&bvc=vod&nettype=0&f=h_0_0&bw=38509&logo=80000000

陈慧娴-2016年香港红馆,https://upos-sz-mirror08c.bilivideo.com/upgcxcode/39/89/1028668939/1028668939-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1704619867&gen=playurlv2&os=08cbv&oi=2061764637&trid=2efbff2fa19f4222af1c467a485120ach&mid=0&platform=html5&upsig=52f527a453c0871d35f70271c8694e65&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&bvc=vod&nettype=0&f=h_0_0&bw=48958&logo=80000000

蔡琴-2010年海上良宵香港演唱会,https://upos-sz-mirror08c.bilivideo.com/upgcxcode/21/62/1038766221/1038766221-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1704619990&gen=playurlv2&os=08cbv&oi=2061764637&trid=3bae5a820fdb4d2c91555c9976270ce2h&mid=0&platform=html5&upsig=e03e9e20efb98a9f8a31300737a26a73&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&bvc=vod&nettype=0&f=h_0_0&bw=50678&logo=80000000

孟庭苇-2016年巅峰音乐汇演唱会,https://upos-sz-mirror08c.bilivideo.com/upgcxcode/24/01/1038830124/1038830124-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1704620307&gen=playurlv2&os=08cbv&oi=2061764637&trid=8612be2111ef40ffa42662bcd33a1b9fh&mid=0&platform=html5&upsig=7f7fa9c31a866f5976da2325259cb4d4&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&bvc=vod&nettype=0&f=h_0_0&bw=50549&logo=80000000

徐小凤-1987年金光灿烂演唱会,https://upos-sz-mirrorali.bilivideo.com/upgcxcode/76/98/1036289876/1036289876-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1704620113&gen=playurlv2&os=alibv&oi=2061764637&trid=8f244122b7ed44a9ad434d9f71fbb6cfh&mid=0&platform=html5&upsig=2ea141989d137c05371385d9cf5ebbf3&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&bvc=vod&nettype=0&f=h_0_0&bw=28401&logo=80000000

陈慧琳-2000年花花宇宙演唱会,https://upos-sz-mirrorali.bilivideo.com/upgcxcode/38/55/1013485538/1013485538-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1704620395&gen=playurlv2&os=alibv&oi=2061764637&trid=871629f5ea564b59b8267b7297541170h&mid=0&platform=html5&upsig=1ad537ee120b95b5ccb0aa4337874401&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&bvc=vod&nettype=0&f=h_0_0&bw=44280&logo=80000000

凤凰传奇-2016年新年交响乐演唱会,https://cn-jsnt-ct-01-47.bilivideo.com/upgcxcode/42/66/1014996642/1014996642-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1704620506&gen=playurlv2&os=bcache&oi=2061764637&trid=0000ea5d813922db482582638ccc1becbf0fh&mid=0&platform=html5&upsig=e93b42fe3a32e9e380118010b3a82ce2&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&cdnid=14647&bvc=vod&nettype=0&f=h_0_0&bw=50257&logo=80000000

林忆莲-1991年意乱情迷演唱会,https://upos-sz-mirrorali.bilivideo.com/upgcxcode/49/74/1021157449/1021157449-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1704620647&gen=playurlv2&os=alibv&oi=2061764637&trid=15079fad1cb745cf8a2a70b26d793bf4h&mid=0&platform=html5&upsig=923445e9828c5fdbe6fdd154e15ccfb7&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&bvc=vod&nettype=0&f=h_0_0&bw=37509&logo=80000000

周慧敏-1994年美的化身演唱会,https://upos-sz-mirror08c.bilivideo.com/upgcxcode/23/23/1018832323/1018832323-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1704620727&gen=playurlv2&os=08cbv&oi=2061764637&trid=986dd55bdf90473ba00fc32fdd900741h&mid=0&platform=html5&upsig=ab950650cce703f2237e657b1865d50d&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&bvc=vod&nettype=0&f=h_0_0&bw=50826&logo=80000000

福建闽剧,#genre#
